snapshot_date,fund_isin,ticker,holdingWeight,newsCount7d,avgSentiment,positiveShare,negativeShare,neutralShare,target_return_5d
2025-02-25,SE0012454338,BHARTIARTL.NS,0.49,0,0.0,0.0,0.0,0.0,-0.01410383
2025-02-25,SE0012454338,HDFCBANK.NS,0.98,0,0.0,0.0,0.0,0.0,0.00454723
2025-02-25,SE0012454338,ICICIBANK.NS,0.69,0,0.0,0.0,0.0,0.0,-0.00690281
2025-02-25,SE0012454338,INFY.NS,0.44,0,0.0,0.0,0.0,0.0,-0.0317927
2025-02-25,SE0012454338,NU,0.47,0,0.0,0.0,0.0,0.0,-0.06690455
2025-02-25,SE0012454338,PDD,0.69,0,0.0,0.0,0.0,0.0,-0.04833427
2025-02-25,SE0012454338,RELIANCE.NS,0.89,0,0.0,0.0,0.0,0.0,-0.02358806
2025-02-25,SE0012454338,VALE3.SA,0.52,0,0.0,0.0,0.0,0.0,-0.01524442
2025-02-25,SE0013358181,ABRA.TO,2.62,0,0.0,0.0,0.0,0.0,-0.01311474
2025-02-25,SE0013358181,AG.TO,9.4,0,0.0,0.0,0.0,0.0,-0.00638566
2025-02-25,SE0013358181,ASM.TO,2.26,0,0.0,0.0,0.0,0.0,0.01685392
2025-02-25,SE0013358181,AYA.TO,4.39,0,0.0,0.0,0.0,0.0,-0.01516431
2025-02-25,SE0013358181,CDE,8.69,0,0.0,0.0,0.0,0.0,0.01571708
2025-02-25,SE0013358181,DSV.TO,4.06,0,0.0,0.0,0.0,0.0,0.14184401
2025-02-25,SE0013358181,EDR.TO,4.01,0,0.0,0.0,0.0,0.0,-0.00950574
2025-02-25,SE0013358181,FRES.L,3.36,0,0.0,0.0,0.0,0.0,0.05548038
2025-02-25,SE0013358181,GGD.TO,1.86,0,0.0,0.0,0.0,0.0,0.0333333
2025-02-25,SE0013358181,HL,8.38,0,0.0,0.0,0.0,0.0,-0.01919384
2025-02-25,SE0013358181,KGH.WA,3.1,0,0.0,0.0,0.0,0.0,-0.04248121
2025-02-25,SE0013358181,MUX,3.93,0,0.0,0.0,0.0,0.0,-0.06751055
2025-02-25,SE0013358181,OR.TO,3.95,0,0.0,0.0,0.0,0.0,0.01599391
2025-02-25,SE0013358181,PAAS.TO,8.8,0,0.0,0.0,0.0,0.0,-0.01832759
2025-02-25,SE0013358181,SCZ.V.TO,0.93,0,0.0,0.0,0.0,0.0,-0.01125354
2025-02-25,SE0013358181,SKE.TO,1.83,0,0.0,0.0,0.0,0.0,-0.03729766
2025-02-25,SE0013358181,SSRM,2.23,0,0.0,0.0,0.0,0.0,-0.04780486
2025-02-25,SE0013358181,SVM.TO,4.24,0,0.0,0.0,0.0,0.0,-0.00193045
2025-02-25,SE0013358181,USA.TO,2.3,0,0.0,0.0,0.0,0.0,0.0142857
2025-02-25,SE0013358181,VZLA.TO,1.26,0,0.0,0.0,0.0,0.0,0.0036101
2025-02-25,SE0013358181,WPM.TO,4.19,0,0.0,0.0,0.0,0.0,0.011556
2025-02-25,SE0015382114,5803.T,1.7,0,0.0,0.0,0.0,0.0,-0.05051496
2025-02-25,SE0015382114,8267.T,1.85,0,0.0,0.0,0.0,0.0,0.04458255
2025-02-25,SE0015382114,AAPL,3.1,0,0.0,0.0,0.0,0.0,-0.04497248
2025-02-25,SE0015382114,BK,1.69,0,0.0,0.0,0.0,0.0,-0.01394812
2025-02-25,SE0015382114,CAT,2.51,0,0.0,0.0,0.0,0.0,-0.04559524
2025-02-25,SE0015382114,CLS.TO,1.5,0,0.0,0.0,0.0,0.0,-0.14010014
2025-02-25,SE0015382114,FRES.L,2.24,0,0.0,0.0,0.0,0.0,0.05548038
2025-02-25,SE0015382114,GEV,2.28,0,0.0,0.0,0.0,0.0,-0.01454246
2025-02-25,SE0015382114,GLE.PA,1.98,0,0.0,0.0,0.0,0.0,-0.00594314
2025-02-25,SE0015382114,GLW,3.22,0,0.0,0.0,0.0,0.0,-0.06402248
2025-02-25,SE0015382114,LRCX,2.99,0,0.0,0.0,0.0,0.0,-0.04795116
2025-02-25,SE0015382114,MCK,1.49,0,0.0,0.0,0.0,0.0,0.02648782
2025-02-25,SE0015382114,MMHD.TA,1.76,0,0.0,0.0,0.0,0.0,0.03433735
2025-02-25,SE0015382114,MSFT,2.28,0,0.0,0.0,0.0,0.0,-0.0233476
2025-02-25,SE0015382114,MU,3.69,0,0.0,0.0,0.0,0.0,-0.02166922
2025-02-25,SE0015382114,NEM,2.41,0,0.0,0.0,0.0,0.0,-0.00978341
2025-02-25,SE0015382114,NFLX,1.45,0,0.0,0.0,0.0,0.0,-0.00476849
2025-02-25,SE0015382114,NVDA,3.69,0,0.0,0.0,0.0,0.0,-0.08402432
2025-02-25,SE0015382114,PHOE.TA,2.03,0,0.0,0.0,0.0,0.0,0.03055118
2025-02-25,SE0015382114,POW.TO,1.55,0,0.0,0.0,0.0,0.0,0.04487584
2025-02-25,SE0015382114,PST.MI,1.58,0,0.0,0.0,0.0,0.0,0.04173623
2025-02-25,SE0015382114,STX,2.82,0,0.0,0.0,0.0,0.0,-0.05655836
2025-02-25,SE0015382114,WELL,1.85,0,0.0,0.0,0.0,0.0,0.0142348
2025-02-25,SE0015382114,WMT,1.78,0,0.0,0.0,0.0,0.0,-0.02784319
2025-02-26,FI0008800511,ATCO-A.ST,6.2,0,0.0,0.0,0.0,0.0,-0.00699679
2025-02-26,FI0008800511,DNB.OL,2.8,0,0.0,0.0,0.0,0.0,0.00927713
2025-02-26,FI0008800511,DNORD.CO,3.2,0,0.0,0.0,0.0,0.0,-0.03209108
2025-02-26,FI0008800511,EQNR.OL,4.5,0,0.0,0.0,0.0,0.0,-0.0431288
2025-02-26,FI0008800511,ERIC-B.ST,5.2,0,0.0,0.0,0.0,0.0,-0.0182515
2025-02-26,FI0008800511,NOKIA.HE,2.2,0,0.0,0.0,0.0,0.0,-0.00094925
2025-02-26,FI0008800511,NOVO-B.CO,7.5,0,0.0,0.0,0.0,0.0,-0.01757932
2025-02-26,FI0008800511,SAMPO.HE,3.5,0,0.0,0.0,0.0,0.0,0.01564722
2025-02-26,FI0008800511,SAND.ST,3.8,0,0.0,0.0,0.0,0.0,-0.02529511
2025-02-26,FI0008800511,VOLV-B.ST,8.8,0,0.0,0.0,0.0,0.0,-0.04557399
2025-02-26,SE0000740698,ATCO-A.ST,7.8,0,0.0,0.0,0.0,0.0,-0.00699679
2025-02-26,SE0000740698,ELUX-B.ST,2.2,0,0.0,0.0,0.0,0.0,-0.07386247
2025-02-26,SE0000740698,ERIC-B.ST,5.5,0,0.0,0.0,0.0,0.0,-0.0182515
2025-02-26,SE0000740698,ESSITY-B.ST,3.3,0,0.0,0.0,0.0,0.0,0.02090351
2025-02-26,SE0000740698,INVE-B.ST,7.2,0,0.0,0.0,0.0,0.0,-0.02707689
2025-02-26,SE0000740698,KINV-B.ST,2.4,0,0.0,0.0,0.0,0.0,-0.08237157
2025-02-26,SE0000740698,SCA-B.ST,2.6,0,0.0,0.0,0.0,0.0,-0.00471865
2025-02-26,SE0000740698,SKF-B.ST,2.9,0,0.0,0.0,0.0,0.0,-0.01063377
2025-02-26,SE0000740698,VOLV-B.ST,9.5,0,0.0,0.0,0.0,0.0,-0.04557399
2025-02-26,SE0000803877,ABB.ST,3.7,0,0.0,0.0,0.0,0.0,-0.04789404
2025-02-26,SE0000803877,ALFA.ST,2.8,0,0.0,0.0,0.0,0.0,-0.03783102
2025-02-26,SE0000803877,ASSA-B.ST,4.1,0,0.0,0.0,0.0,0.0,-0.01787843
2025-02-26,SE0000803877,ATCO-A.ST,7.1,0,0.0,0.0,0.0,0.0,-0.00699679
2025-02-26,SE0000803877,BOL.ST,2.5,0,0.0,0.0,0.0,0.0,-0.02775597
2025-02-26,SE0000803877,ERIC-B.ST,6.5,0,0.0,0.0,0.0,0.0,-0.0182515
2025-02-26,SE0000803877,HEXA-B.ST,3.5,0,0.0,0.0,0.0,0.0,-0.0260521
2025-02-26,SE0000803877,HM-B.ST,3.8,0,0.0,0.0,0.0,0.0,-0.04274966
2025-02-26,SE0000803877,INVE-B.ST,6.8,0,0.0,0.0,0.0,0.0,-0.02707689
2025-02-26,SE0000803877,SAND.ST,4.5,0,0.0,0.0,0.0,0.0,-0.02529511
2025-02-26,SE0000803877,SEB-A.ST,4.2,0,0.0,0.0,0.0,0.0,0.01033
2025-02-26,SE0000803877,SHB-A.ST,3.1,0,0.0,0.0,0.0,0.0,-0.01864719
2025-02-26,SE0000803877,SWED-A.ST,3.4,0,0.0,0.0,0.0,0.0,-0.00612794
2025-02-26,SE0000803877,TELIA.ST,3.2,0,0.0,0.0,0.0,0.0,-0.00574055
2025-02-26,SE0000803877,VOLV-B.ST,8.2,0,0.0,0.0,0.0,0.0,-0.04557399
2025-02-26,SE0001718388,ABBN.SW,4.66,0,0.0,0.0,0.0,0.0,-0.0169697
2025-02-26,SE0001718388,ALFA.ST,2.79,0,0.0,0.0,0.0,0.0,-0.03783102
2025-02-26,SE0001718388,ALFA.ST.ST,2.79,0,0.0,0.0,0.0,0.0,-0.03783102
2025-02-26,SE0001718388,AZN.L,3.74,0,0.0,0.0,0.0,0.0,0.01514896
2025-02-26,SE0001718388,AZN.L.L,3.74,0,0.0,0.0,0.0,0.0,0.03230936
2025-02-26,SE0001718388,BOL.ST,2.57,0,0.0,0.0,0.0,0.0,-0.02775597
2025-02-26,SE0001718388,BOL.ST.ST,2.57,0,0.0,0.0,0.0,0.0,-0.02775597
2025-02-26,SE0001718388,EQT.ST,4.36,0,0.0,0.0,0.0,0.0,-0.0647904
2025-02-26,SE0001718388,EQT.ST.ST,4.36,0,0.0,0.0,0.0,0.0,0.02746465
2025-02-26,SE0001718388,EVO.ST,1.41,0,0.0,0.0,0.0,0.0,-0.01708375
2025-02-26,SE0001718388,EVO.ST.ST,1.41,0,0.0,0.0,0.0,0.0,-0.09534885
2025-02-26,SE0001718388,SAND.ST,6.32,0,0.0,0.0,0.0,0.0,-0.02529511
2025-02-26,SE0001718388,SAND.ST.ST,6.32,0,0.0,0.0,0.0,0.0,-0.02529511
2025-02-26,SE0001718388,TELIA.ST,2.3,0,0.0,0.0,0.0,0.0,-0.00574055
2025-02-26,SE0001718388,TELIA.ST.ST,2.3,0,0.0,0.0,0.0,0.0,-0.00574055
2025-02-26,SE0004297927,AZN.L,4.27,0,0.0,0.0,0.0,0.0,0.01514896
2025-02-26,SE0004297927,EQT.ST,2.49,0,0.0,0.0,0.0,0.0,-0.0647904
2025-02-26,SE0004297927,INDT.ST,4.14,0,0.0,0.0,0.0,0.0,-0.02476187
2025-02-26,SE0004297927,SAND.ST,0.72,0,0.0,0.0,0.0,0.0,-0.02529511
2025-02-26,SE0011527613,AAPL,5.17,0,0.0,0.0,0.0,0.0,-0.01922115
2025-02-26,SE0011527613,AMD,0.63,0,0.0,0.0,0.0,0.0,-0.02931067
2025-02-26,SE0011527613,AMZN,2.99,0,0.0,0.0,0.0,0.0,-0.02794497
2025-02-26,SE0011527613,ASML.AS,0.97,0,0.0,0.0,0.0,0.0,-0.05850243
2025-02-26,SE0011527613,AVGO,1.4,0,0.0,0.0,0.0,0.0,-0.10030995
2025-02-26,SE0011527613,AZN.L,0.64,0,0.0,0.0,0.0,0.0,0.01514896
2025-02-26,SE0011527613,CSCO,0.61,0,0.0,0.0,0.0,0.0,-0.0018727
2025-02-26,SE0011527613,GOOGL,2.37,0,0.0,0.0,0.0,0.0,0.00167897
2025-02-26,SE0011527613,HD,0.76,0,0.0,0.0,0.0,0.0,-0.01057674
2025-02-26,SE0011527613,JNJ,1.23,0,0.0,0.0,0.0,0.0,0.01250916
2025-02-26,SE0011527613,KO,0.69,0,0.0,0.0,0.0,0.0,-0.01016951
2025-02-26,SE0011527613,MA,0.63,0,0.0,0.0,0.0,0.0,-0.00529163
2025-02-26,SE0011527613,META,1.85,0,0.0,0.0,0.0,0.0,-0.02557524
2025-02-26,SE0011527613,MRK,0.65,0,0.0,0.0,0.0,0.0,0.04262705
2025-02-26,SE0011527613,MSFT,3.91,0,0.0,0.0,0.0,0.0,0.00322712
2025-02-26,SE0011527613,MU,0.68,0,0.0,0.0,0.0,0.0,-0.03448985
2025-02-26,SE0011527613,NESN.SW,0.59,0,0.0,0.0,0.0,0.0,0.00593612
2025-02-26,SE0011527613,NFLX,0.65,0,0.0,0.0,0.0,0.0,0.0008687
2025-02-26,SE0011527613,NOVN.SW,0.6,0,0.0,0.0,0.0,0.0,0.0306091
2025-02-26,SE0011527613,NVDA,5.22,0,0.0,0.0,0.0,0.0,-0.10648991
2025-02-26,SE0011527613,PG,0.86,0,0.0,0.0,0.0,0.0,0.01932281
2025-02-26,SE0011527613,TSLA,1.78,0,0.0,0.0,0.0,0.0,-0.04023378
2025-02-26,SE0011527613,V,0.83,0,0.0,0.0,0.0,0.0,0.00584658
2025-02-26,SE0011527613,WMT,1.03,0,0.0,0.0,0.0,0.0,-0.00228684
2025-02-26,SE0012454338,000660.KS,2.88,0,0.0,0.0,0.0,0.0,-0.05221675
2025-02-26,SE0012454338,005930.KS,5.18,0,0.0,0.0,0.0,0.0,-0.04063604
2025-02-26,SE0012454338,1120.SR,0.48,0,0.0,0.0,0.0,0.0,0.0019841
2025-02-26,SE0012454338,1810.HK,0.7,0,0.0,0.0,0.0,0.0,-0.03730015
2025-02-26,SE0012454338,2308.TW,0.7,0,0.0,0.0,0.0,0.0,-0.03884712
2025-02-26,SE0012454338,2317.TW,0.78,0,0.0,0.0,0.0,0.0,-0.03878116
2025-02-26,SE0012454338,2330.TW,13.14,0,0.0,0.0,0.0,0.0,-0.05188679
2025-02-26,SE0012454338,2454.TW,0.75,0,0.0,0.0,0.0,0.0,-0.04166667
2025-02-26,SE0012454338,3690.HK,0.48,0,0.0,0.0,0.0,0.0,-0.01549941
2025-02-26,SE0012454338,AU,0.5,0,0.0,0.0,0.0,0.0,0.00805412
2025-02-26,SE0012454338,NU,0.47,0,0.0,0.0,0.0,0.0,-0.05313586
2025-02-26,SE0012454338,PDD,0.69,0,0.0,0.0,0.0,0.0,0.00367373
2025-02-26,SE0012454338,VALE3.SA,0.52,0,0.0,0.0,0.0,0.0,0.00528913
2025-02-26,SE0013358181,ABRA.TO,2.62,0,0.0,0.0,0.0,0.0,-0.03503189
2025-02-26,SE0013358181,AG.TO,9.4,0,0.0,0.0,0.0,0.0,0.01953612
2025-02-26,SE0013358181,ASM.TO,2.26,0,0.0,0.0,0.0,0.0,0.05464476
2025-02-26,SE0013358181,AYA.TO,4.39,0,0.0,0.0,0.0,0.0,-0.04960631
2025-02-26,SE0013358181,CDE,8.69,0,0.0,0.0,0.0,0.0,0.0665399
2025-02-26,SE0013358181,DSV.TO,4.06,0,0.0,0.0,0.0,0.0,0.01282058
2025-02-26,SE0013358181,EDR.TO,4.01,0,0.0,0.0,0.0,0.0,0.01953813
2025-02-26,SE0013358181,FRES.L,3.36,0,0.0,0.0,0.0,0.0,0.09445178
2025-02-26,SE0013358181,GGD.TO,1.86,0,0.0,0.0,0.0,0.0,0.05063286
2025-02-26,SE0013358181,HL,8.38,0,0.0,0.0,0.0,0.0,0.05162524
2025-02-26,SE0013358181,KGH.WA,3.1,0,0.0,0.0,0.0,0.0,-0.02533037
2025-02-26,SE0013358181,MUX,3.93,0,0.0,0.0,0.0,0.0,-0.00970876
2025-02-26,SE0013358181,OR.TO,3.95,0,0.0,0.0,0.0,0.0,0.01272456
2025-02-26,SE0013358181,PAAS.TO,8.8,0,0.0,0.0,0.0,0.0,-0.0036212
2025-02-26,SE0013358181,SCZ.V.TO,0.93,0,0.0,0.0,0.0,0.0,0.01440649
2025-02-26,SE0013358181,SKE.TO,1.83,0,0.0,0.0,0.0,0.0,-0.03301235
2025-02-26,SE0013358181,SSRM,2.23,0,0.0,0.0,0.0,0.0,-0.00667299
2025-02-26,SE0013358181,SVM.TO,4.24,0,0.0,0.0,0.0,0.0,0.02979522
2025-02-26,SE0013358181,USA.TO,2.3,0,0.0,0.0,0.0,0.0,0.05633804
2025-02-26,SE0013358181,VZLA.TO,1.26,0,0.0,0.0,0.0,0.0,0.04593644
2025-02-26,SE0013358181,WPM.TO,4.19,0,0.0,0.0,0.0,0.0,0.00962207
2025-02-26,SE0015382114,5803.T,1.7,0,0.0,0.0,0.0,0.0,-0.01297263
2025-02-26,SE0015382114,8267.T,1.85,0,0.0,0.0,0.0,0.0,0.0209771
2025-02-26,SE0015382114,AAPL,3.1,0,0.0,0.0,0.0,0.0,-0.01922115
2025-02-26,SE0015382114,BK,1.69,0,0.0,0.0,0.0,0.0,0.00254808
2025-02-26,SE0015382114,CAT,2.51,0,0.0,0.0,0.0,0.0,-0.01193881
2025-02-26,SE0015382114,CLS.TO,1.5,0,0.0,0.0,0.0,0.0,-0.18578654
2025-02-26,SE0015382114,FRES.L,2.24,0,0.0,0.0,0.0,0.0,0.09445178
2025-02-26,SE0015382114,GEV,2.28,0,0.0,0.0,0.0,0.0,-0.05500538
2025-02-26,SE0015382114,GLE.PA,1.98,0,0.0,0.0,0.0,0.0,0.02755553
2025-02-26,SE0015382114,GLW,3.22,0,0.0,0.0,0.0,0.0,-0.05938807
2025-02-26,SE0015382114,LRCX,2.99,0,0.0,0.0,0.0,0.0,-0.02767528
2025-02-26,SE0015382114,MCK,1.49,0,0.0,0.0,0.0,0.0,0.02565665
2025-02-26,SE0015382114,MMHD.TA,1.76,0,0.0,0.0,0.0,0.0,-0.01343458
2025-02-26,SE0015382114,MSFT,2.28,0,0.0,0.0,0.0,0.0,0.00322712
2025-02-26,SE0015382114,MU,3.69,0,0.0,0.0,0.0,0.0,-0.03448985
2025-02-26,SE0015382114,NEM,2.41,0,0.0,0.0,0.0,0.0,0.00619543
2025-02-26,SE0015382114,NFLX,1.45,0,0.0,0.0,0.0,0.0,0.0008687
2025-02-26,SE0015382114,NVDA,3.69,0,0.0,0.0,0.0,0.0,-0.10648991
2025-02-26,SE0015382114,PHOE.TA,2.03,0,0.0,0.0,0.0,0.0,-0.00696918
2025-02-26,SE0015382114,POW.TO,1.55,0,0.0,0.0,0.0,0.0,0.04322648
2025-02-26,SE0015382114,PST.MI,1.58,0,0.0,0.0,0.0,0.0,0.0202614
2025-02-26,SE0015382114,STX,2.82,0,0.0,0.0,0.0,0.0,-0.07818886
2025-02-26,SE0015382114,WELL,1.85,0,0.0,0.0,0.0,0.0,0.02787927
2025-02-26,SE0015382114,WMT,1.78,0,0.0,0.0,0.0,0.0,-0.00228684
2025-02-27,FI0008800511,ATCO-A.ST,6.2,0,0.0,0.0,0.0,0.0,0.00466259
2025-02-27,FI0008800511,DNB.OL,2.8,0,0.0,0.0,0.0,0.0,0.01624123
2025-02-27,FI0008800511,DNORD.CO,3.2,0,0.0,0.0,0.0,0.0,0.01382982
2025-02-27,FI0008800511,EQNR.OL,4.5,0,0.0,0.0,0.0,0.0,-0.06276555
2025-02-27,FI0008800511,ERIC-B.ST,5.2,0,0.0,0.0,0.0,0.0,-0.0208848
2025-02-27,FI0008800511,NOKIA.HE,2.2,0,0.0,0.0,0.0,0.0,0.02670217
2025-02-27,FI0008800511,NOVO-B.CO,7.5,0,0.0,0.0,0.0,0.0,-0.04580861
2025-02-27,FI0008800511,SAMPO.HE,3.5,0,0.0,0.0,0.0,0.0,0.0116251
2025-02-27,FI0008800511,SAND.ST,3.8,0,0.0,0.0,0.0,0.0,0.0055627
2025-02-27,FI0008800511,VOLV-B.ST,8.8,0,0.0,0.0,0.0,0.0,-0.01533475
2025-02-27,SE0000740698,ATCO-A.ST,7.8,0,0.0,0.0,0.0,0.0,0.00466259
2025-02-27,SE0000740698,ELUX-B.ST,2.2,0,0.0,0.0,0.0,0.0,-0.00130466
2025-02-27,SE0000740698,ERIC-B.ST,5.5,0,0.0,0.0,0.0,0.0,-0.0208848
2025-02-27,SE0000740698,ESSITY-B.ST,3.3,0,0.0,0.0,0.0,0.0,0.00537817
2025-02-27,SE0000740698,INVE-B.ST,7.2,0,0.0,0.0,0.0,0.0,-0.02336449
2025-02-27,SE0000740698,KINV-B.ST,2.4,0,0.0,0.0,0.0,0.0,-0.07211542
2025-02-27,SE0000740698,SCA-B.ST,2.6,0,0.0,0.0,0.0,0.0,0.0006763
2025-02-27,SE0000740698,SKF-B.ST,2.9,0,0.0,0.0,0.0,0.0,0.04551365
2025-02-27,SE0000740698,VOLV-B.ST,9.5,0,0.0,0.0,0.0,0.0,-0.01533475
2025-02-27,SE0000803877,ABB.ST,3.7,0,0.0,0.0,0.0,0.0,-0.03965814
2025-02-27,SE0000803877,ALFA.ST,2.8,0,0.0,0.0,0.0,0.0,-0.01918567
2025-02-27,SE0000803877,ASSA-B.ST,4.1,0,0.0,0.0,0.0,0.0,0.00904704
2025-02-27,SE0000803877,ATCO-A.ST,7.1,0,0.0,0.0,0.0,0.0,0.00466259
2025-02-27,SE0000803877,BOL.ST,2.5,0,0.0,0.0,0.0,0.0,-0.01875972
2025-02-27,SE0000803877,ERIC-B.ST,6.5,0,0.0,0.0,0.0,0.0,-0.0208848
2025-02-27,SE0000803877,HEXA-B.ST,3.5,0,0.0,0.0,0.0,0.0,-0.02679661
2025-02-27,SE0000803877,HM-B.ST,3.8,0,0.0,0.0,0.0,0.0,-0.00967849
2025-02-27,SE0000803877,INVE-B.ST,6.8,0,0.0,0.0,0.0,0.0,-0.02336449
2025-02-27,SE0000803877,SAND.ST,4.5,0,0.0,0.0,0.0,0.0,0.0055627
2025-02-27,SE0000803877,SEB-A.ST,4.2,0,0.0,0.0,0.0,0.0,0.02397455
2025-02-27,SE0000803877,SHB-A.ST,3.1,0,0.0,0.0,0.0,0.0,-0.01468968
2025-02-27,SE0000803877,SWED-A.ST,3.4,0,0.0,0.0,0.0,0.0,0.00499431
2025-02-27,SE0000803877,TELIA.ST,3.2,0,0.0,0.0,0.0,0.0,-0.02495738
2025-02-27,SE0000803877,VOLV-B.ST,8.2,0,0.0,0.0,0.0,0.0,-0.01533475
2025-02-27,SE0001718388,ABBN.SW,4.66,0,0.0,0.0,0.0,0.0,-0.00081701
2025-02-27,SE0001718388,ALFA.ST,2.79,0,0.0,0.0,0.0,0.0,-0.01918567
2025-02-27,SE0001718388,ALFA.ST.ST,2.79,0,0.0,0.0,0.0,0.0,-0.01918567
2025-02-27,SE0001718388,AZN.L,3.74,0,0.0,0.0,0.0,0.0,0.00083209
2025-02-27,SE0001718388,AZN.L.L,3.74,0,0.0,0.0,0.0,0.0,0.02405816
2025-02-27,SE0001718388,BOL.ST,2.57,0,0.0,0.0,0.0,0.0,-0.01875972
2025-02-27,SE0001718388,BOL.ST.ST,2.57,0,0.0,0.0,0.0,0.0,-0.01875972
2025-02-27,SE0001718388,EQT.ST,4.36,0,0.0,0.0,0.0,0.0,-0.05889416
2025-02-27,SE0001718388,EQT.ST.ST,4.36,0,0.0,0.0,0.0,0.0,-0.01007937
2025-02-27,SE0001718388,EVO.ST,1.41,0,0.0,0.0,0.0,0.0,-0.01797431
2025-02-27,SE0001718388,EVO.ST.ST,1.41,0,0.0,0.0,0.0,0.0,-0.16400907
2025-02-27,SE0001718388,SAND.ST,6.32,0,0.0,0.0,0.0,0.0,0.0055627
2025-02-27,SE0001718388,SAND.ST.ST,6.32,0,0.0,0.0,0.0,0.0,0.0055627
2025-02-27,SE0001718388,TELIA.ST,2.3,0,0.0,0.0,0.0,0.0,-0.02495738
2025-02-27,SE0001718388,TELIA.ST.ST,2.3,0,0.0,0.0,0.0,0.0,-0.02495738
2025-02-27,SE0004297927,AZN.L,4.27,0,0.0,0.0,0.0,0.0,0.00083209
2025-02-27,SE0004297927,EQT.ST,2.49,0,0.0,0.0,0.0,0.0,-0.05889416
2025-02-27,SE0004297927,INDT.ST,4.14,0,0.0,0.0,0.0,0.0,-0.01815826
2025-02-27,SE0004297927,SAND.ST,0.72,0,0.0,0.0,0.0,0.0,0.0055627
2025-02-27,SE0011527613,AAPL,5.17,0,0.0,0.0,0.0,0.0,-0.00830173
2025-02-27,SE0011527613,AMD,0.63,0,0.0,0.0,0.0,0.0,-0.00663254
2025-02-27,SE0011527613,AMZN,2.99,0,0.0,0.0,0.0,0.0,-0.03851686
2025-02-27,SE0011527613,ASML.AS,0.97,0,0.0,0.0,0.0,0.0,-0.04162491
2025-02-27,SE0011527613,AVGO,1.4,0,0.0,0.0,0.0,0.0,-0.0927705
2025-02-27,SE0011527613,AZN.L,0.64,0,0.0,0.0,0.0,0.0,0.00083209
2025-02-27,SE0011527613,CSCO,0.61,0,0.0,0.0,0.0,0.0,-0.00626863
2025-02-27,SE0011527613,GOOGL,2.37,0,0.0,0.0,0.0,0.0,0.0228487
2025-02-27,SE0011527613,HD,0.76,0,0.0,0.0,0.0,0.0,-0.02188223
2025-02-27,SE0011527613,JNJ,1.23,0,0.0,0.0,0.0,0.0,0.01282603
2025-02-27,SE0011527613,KO,0.69,0,0.0,0.0,0.0,0.0,-0.00578529
2025-02-27,SE0011527613,MA,0.63,0,0.0,0.0,0.0,0.0,-0.02655713
2025-02-27,SE0011527613,META,1.85,0,0.0,0.0,0.0,0.0,-0.04604703
2025-02-27,SE0011527613,MRK,0.65,0,0.0,0.0,0.0,0.0,0.03775666
2025-02-27,SE0011527613,MSFT,3.91,0,0.0,0.0,0.0,0.0,0.01110747
2025-02-27,SE0011527613,MU,0.68,0,0.0,0.0,0.0,0.0,-0.02777176
2025-02-27,SE0011527613,NESN.SW,0.59,0,0.0,0.0,0.0,0.0,0.00942095
2025-02-27,SE0011527613,NFLX,0.65,0,0.0,0.0,0.0,0.0,-0.05888458
2025-02-27,SE0011527613,NOVN.SW,0.6,0,0.0,0.0,0.0,0.0,0.01905543
2025-02-27,SE0011527613,NVDA,5.22,0,0.0,0.0,0.0,0.0,-0.07973368
2025-02-27,SE0011527613,PG,0.86,0,0.0,0.0,0.0,0.0,0.01564228
2025-02-27,SE0011527613,TSLA,1.78,0,0.0,0.0,0.0,0.0,-0.06561447
2025-02-27,SE0011527613,V,0.83,0,0.0,0.0,0.0,0.0,-0.03255183
2025-02-27,SE0011527613,WMT,1.03,0,0.0,0.0,0.0,0.0,-0.02221305
2025-02-27,SE0012454338,000660.KS,2.88,0,0.0,0.0,0.0,0.0,-0.03413655
2025-02-27,SE0012454338,005930.KS,5.18,0,0.0,0.0,0.0,0.0,-0.04618117
2025-02-27,SE0012454338,1120.SR,0.48,0,0.0,0.0,0.0,0.0,0.01603205
2025-02-27,SE0012454338,1810.HK,0.7,0,0.0,0.0,0.0,0.0,0.03389836
2025-02-27,SE0012454338,2308.TW,0.7,0,0.0,0.0,0.0,0.0,-0.06716418
2025-02-27,SE0012454338,2317.TW,0.78,0,0.0,0.0,0.0,0.0,-0.01149425
2025-02-27,SE0012454338,2330.TW,13.14,0,0.0,0.0,0.0,0.0,-0.03365385
2025-02-27,SE0012454338,2454.TW,0.75,0,0.0,0.0,0.0,0.0,-0.0330033
2025-02-27,SE0012454338,3690.HK,0.48,0,0.0,0.0,0.0,0.0,0.04340278
2025-02-27,SE0012454338,AU,0.5,0,0.0,0.0,0.0,0.0,0.05318784
2025-02-27,SE0012454338,BHARTIARTL.NS,0.49,0,0.0,0.0,0.0,0.0,-0.01423897
2025-02-27,SE0012454338,HDFCBANK.NS,0.98,0,0.0,0.0,0.0,0.0,-0.00558594
2025-02-27,SE0012454338,ICICIBANK.NS,0.69,0,0.0,0.0,0.0,0.0,-0.00359925
2025-02-27,SE0012454338,INFY.NS,0.44,0,0.0,0.0,0.0,0.0,-0.02746136
2025-02-27,SE0012454338,NU,0.47,0,0.0,0.0,0.0,0.0,-0.05333337
2025-02-27,SE0012454338,PDD,0.69,0,0.0,0.0,0.0,0.0,0.00960566
2025-02-27,SE0012454338,RELIANCE.NS,0.89,0,0.0,0.0,0.0,0.0,0.00207108
